2 200 74 399 4491 3193 1298 100 26 10.0 50 875 3.047.820,400 440.700,000
2 200 68 399 4348 3193 1155 100 32 10.0 50 743 2.986.111,200 388.200,000
2 200 66 399 4601 3193 1408 100 34 10.0 50 1009 3.060.754,400 446.550,000
2 200 69 399 4606 3193 1413 100 31 10.0 50 1023 3.055.876,400 441.350,000
2 200 70 399 4497 3193 1304 100 30 10.0 50 894 3.021.256,800 413.750,000
2 200 67 399 4587 3193 1394 100 33 10.0 50 990 3.072.752,800 459.450,000
2 200 72 399 4609 3193 1416 100 28 10.0 50 1006 3.073.919,600 459.200,000
3 200 67 399 5070 3422 1648 100 33 10.0 50 1218 3.221.908,000 548.350,000
3 200 71 399 5230 3422 1808 100 29 10.0 50 1369 3.305.462,000 621.600,000
3 200 68 399 5430 3422 2008 100 32 10.0 50 1586 3.366.792,000 670.050,000
3 200 71 399 4920 3422 1498 100 29 10.0 50 1063 3.162.348,000 498.450,000
3 200 70 399 5062 3422 1640 100 30 10.0 50 1211 3.259.792,800 586.750,000
3 200 69 399 5066 3422 1644 100 31 10.0 50 1217 3.247.900,400 574.600,000
3 200 69 399 4714 3422 1292 100 31 10.0 50 862 3.097.181,600 446.550,000
3 200 69 399 5143 3422 1721 100 31 10.0 50 1298 3.264.459,200 586.200,000
3 200 70 399 5000 3422 1578 100 30 10.0 50 1152 3.221.550,000 552.500,000
3 200 70 399 4852 3422 1430 100 30 10.0 50 1011 3.172.468,800 512.950,000
4 200 84 399 4122 3026 1096 100 16 10.0 50 753 3.057.506,800 390.400,000
4 200 82 399 4022 3026 996 100 18 10.0 50 660 3.009.616,800 348.950,000
4 200 86 399 4186 3026 1160 100 14 10.0 50 813 3.041.078,400 369.850,000
4 200 82 399 4182 3026 1156 100 18 10.0 50 819 3.064.720,800 393.750,000
4 200 81 399 4235 3026 1209 100 19 10.0 50 877 3.099.134,000 424.750,000
4 200 81 399 4288 3026 1262 100 19 10.0 50 926 3.149.747,200 471.950,000
4 200 78 399 4280 3026 1254 100 22 10.0 50 925 3.092.132,000 414.850,000
4 200 83 399 4169 3026 1143 100 17 10.0 50 803 3.053.983,600 383.850,000
4 200 80 399 4063 3026 1037 100 20 10.0 50 697 3.004.257,200 340.950,000
4 200 84 399 4234 3026 1208 100 16 10.0 50 863 3.087.569,600 413.250,000
5 200 76 399 9094 4282 4812 100 24 10.0 50 4321 4.931.503,600 1.467.500,000
5 200 74 399 8326 4282 4044 100 26 10.0 50 3562 4.647.244,400 1.232.700,000
5 200 72 399 8162 4282 3880 100 28 10.0 50 3390 4.579.382,800 1.175.400,000
5 200 76 399 7968 4282 3686 100 24 10.0 50 3201 4.511.589,200 1.120.100,000
5 200 67 399 8557 4282 4275 100 33 10.0 50 3813 4.712.770,800 1.283.350,000
5 200 70 399 7928 4282 3646 100 29 10.0 50 3166 4.502.113,200 1.113.200,000
5 200 76 399 8467 4282 4185 100 24 10.0 50 3700 4.671.474,800 1.247.850,000
5 200 77 399 8359 4282 4077 100 23 10.0 50 3585 4.654.469,600 1.237.800,000
5 200 72 399 8025 4282 3743 100 27 10.0 50 3256 4.506.710,000 1.111.550,000
5 200 78 399 9065 4282 4783 100 22 10.0 50 4279 4.845.086,000 1.382.950,000
6 200 78 399 4102 2861 1241 100 22 10.0 50 883 2.916.618,800 438.550,000
6 200 77 399 4312 2861 1451 100 23 10.0 50 1093 3.026.792,800 535.200,000
6 200 83 399 4400 2861 1539 100 17 10.0 50 1172 3.047.160,000 549.900,000
6 200 80 399 4204 2861 1343 100 20 10.0 50 977 2.965.237,600 480.600,000
6 200 76 399 4227 2861 1366 100 24 10.0 50 1012 2.947.468,800 461.350,000
6 200 79 399 4205 2861 1344 100 21 10.0 50 989 2.960.202,000 475.500,000
6 200 79 399 4068 2861 1207 100 21 10.0 50 849 2.903.679,200 427.800,000
6 200 78 399 4307 2861 1446 100 22 10.0 50 1092 3.021.670,800 530.400,000
6 200 79 399 4236 2861 1375 100 21 10.0 50 1014 2.982.298,400 495.600,000
6 200 84 399 4493 2861 1632 100 16 10.0 50 1256 3.108.449,200 605.200,000
7 200 67 399 9999 3061 6938 100 32 10.0 50 6485 5.276.385,600 2.524.350,000
7 200 68 399 10191 3061 7130 100 32 10.0 50 6685 5.224.850,400 2.460.450,000
7 200 71 399 9502 3061 6441 100 29 10.0 50 5994 5.049.728,800 2.329.700,000
7 200 68 399 8446 3061 5385 100 32 10.0 50 4952 4.574.622,400 1.922.600,000
7 200 66 399 8388 3061 5327 100 34 10.0 50 4895 4.392.837,200 1.744.550,000
7 200 70 399 9431 3061 6370 100 29 10.0 50 5918 4.937.956,400 2.222.500,000
7 200 70 399 10791 3061 7730 100 30 10.0 50 7276 5.544.940,400 2.741.900,000
7 200 66 399 9382 3061 6321 100 33 10.0 50 5879 4.887.850,800 2.175.550,000
7 200 63 399 8138 3061 5077 100 37 10.0 50 4647 4.379.537,200 1.747.350,000
7 200 75 399 9424 3061 6363 100 25 10.0 50 5896 5.000.705,600 2.285.700,000
8 200 64 399 3729 2366 1363 100 36 10.0 50 1022 2.438.147,600 460.850,000
8 200 73 399 3781 2366 1415 100 27 10.0 50 1057 2.493.996,400 513.350,000
8 200 75 399 3643 2366 1277 100 25 10.0 50 915 2.419.809,200 448.050,000
8 200 74 399 4066 2366 1700 100 26 10.0 50 1333 2.564.050,400 565.050,000
8 200 77 399 3906 2366 1540 100 23 10.0 50 1179 2.508.946,400 520.250,000
8 200 68 399 4087 2366 1721 100 32 10.0 50 1378 2.556.652,800 556.300,000
8 200 70 399 3770 2366 1404 100 30 10.0 50 1057 2.443.188,000 463.250,000
8 200 74 399 3923 2366 1557 100 26 10.0 50 1190 2.523.041,200 533.250,000
8 200 74 399 3853 2366 1487 100 26 10.0 50 1122 2.492.783,200 507.500,000
8 200 68 399 3671 2366 1305 100 32 10.0 50 944 2.433.612,400 460.050,000
9 200 78 399 3745 2591 1154 100 22 10.0 50 805 2.339.978,000 384.600,000
9 200 81 399 3759 2591 1168 100 19 10.0 50 815 2.350.729,600 394.450,000
9 200 80 399 3844 2591 1253 100 20 10.0 50 902 2.376.553,600 414.800,000
9 200 84 399 3588 2591 997 100 16 10.0 50 638 2.267.217,200 321.950,000
9 200 81 399 3676 2591 1085 100 19 10.0 50 729 2.311.784,400 360.850,000
9 200 81 399 3698 2591 1107 100 19 10.0 50 753 2.313.901,200 361.550,000
9 200 77 399 3753 2591 1162 100 23 10.0 50 812 2.349.743,200 393.850,000
9 200 84 399 3543 2591 952 100 16 10.0 50 591 2.257.769,200 315.400,000
9 200 83 399 3676 2591 1085 100 17 10.0 50 728 2.306.634,400 355.700,000
9 200 80 399 3707 2591 1116 100 20 10.0 50 763 2.326.330,800 373.400,000
